github.com/gorilla/websocket,https://github.com/gorilla/websocket/blob/e064f32e3674/LICENSE,BSD-2-Clause
github.com/grpc-ecosystem/grpc-gateway/v2,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/grpc-ecosystem/grpc-gateway/v2/LICENSE,BSD-3-Clause
github.com/json-iterator/go,https://github.com/json-iterator/go/blob/v1.1.12/LICENSE,MIT
github.com/klauspost/compress,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/klauspost/compress/LICENSE,Apache-2.0
github.com/klauspost/compress,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/klauspost/compress/LICENSE,BSD-3-Clause
github.com/klauspost/compress,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/klauspost/compress/LICENSE,MIT
github.com/klauspost/compress/s2,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/klauspost/compress/s2/LICENSE,BSD-3-Clause
github.com/knadh/koanf/maps,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/maps/LICENSE,MIT
github.com/knadh/koanf/parsers/yaml,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/parsers/yaml/LICENSE,MIT
github.com/knadh/koanf/providers/confmap,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/providers/confmap/LICENSE,MIT
github.com/knadh/koanf/providers/env,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/providers/env/LICENSE,MIT
github.com/knadh/koanf/providers/file,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/providers/file/LICENSE,MIT
github.com/knadh/koanf/providers/rawbytes,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/providers/rawbytes/LICENSE,MIT
github.com/knadh/koanf/providers/structs,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/providers/structs/LICENSE,MIT
github.com/knadh/koanf/v2,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/knadh/koanf/v2/LICENSE,MIT
github.com/mark3labs/mcp-go,https://github.com/mark3labs/mcp-go/blob/v0.57.0/LICENSE,MIT
github.com/minio/highwayhash,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/minio/highwayhash/LICENSE,Apache-2.0
github.com/mitchellh/copystructure,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/mitchellh/copystructure/LICENSE,MIT
github.com/mitchellh/reflectwalk,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/mitchellh/reflectwalk/LICENSE,MIT
github.com/moby/spdystream,https://github.com/moby/spdystream/blob/v0.5.1/LICENSE,Apache-2.0
github.com/moby/spdystream/spdy,https://github.com/moby/spdystream/blob/v0.5.1/spdy/LICENSE,BSD-3-Clause
github.com/modern-go/concurrent,https://github.com/modern-go/concurrent/blob/bacd9c7ef1dd/LICENSE,Apache-2.0
github.com/modern-go/reflect2,https://github.com/modern-go/reflect2/blob/35a7c28c31ee/LICENSE,Apache-2.0
github.com/munnerz/goautoneg,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/munnerz/goautoneg/LICENSE,BSD-3-Clause
github.com/nats-io/jwt/v2,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/jwt/v2/LICENSE,Apache-2.0
github.com/nats-io/nats-server/v2,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/nats-server/v2/LICENSE,Apache-2.0
github.com/nats-io/nats-server/v2/internal/fastrand,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/nats-server/v2/internal/fastrand/LICENSE,BSD-3-Clause
github.com/nats-io/nats.go,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/nats.go/LICENSE,Apache-2.0
github.com/nats-io/nkeys,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/nkeys/LICENSE,Apache-2.0
github.com/nats-io/nuid,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/nats-io/nuid/LICENSE,Apache-2.0
github.com/pmezard/go-difflib/difflib,https://github.com/pmezard/go-difflib/blob/5d4384ee4fb2/LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/internal/github.com/golang/gddo/httputil,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/client_golang/internal/github.com/golang/gddo/LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/prometheus,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/client_golang/LICENSE,Apache-2.0
github.com/prometheus/client_model/go,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/client_model/LICENSE,Apache-2.0
github.com/prometheus/common,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/common/LICENSE,Apache-2.0
github.com/prometheus/otlptranslator,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/otlptranslator/LICENSE,Apache-2.0
github.com/prometheus/procfs,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/prometheus/procfs/LICENSE,Apache-2.0
github.com/redis/go-redis/v9,https://github.com/redis/go-redis/blob/v9.22.0/LICENSE,BSD-2-Clause
github.com/santhosh-tekuri/jsonschema/v6,https://github.com/santhosh-tekuri/jsonschema/blob/v6.0.2/LICENSE,Apache-2.0
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.10.0/LICENSE,MIT
github.com/spf13/cobra,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/spf13/cobra/LICENSE.txt,Apache-2.0
github.com/spf13/pflag,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/spf13/pflag/LICENSE,BSD-3-Clause
github.com/synadia-io/callout.go,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/synadia-io/callout.go/LICENSE,Apache-2.0
github.com/synadia-io/orbit.go/natsext,https://github.com/synadia-io/orbit.go/blob/natsext/v0.1.3/natsext/LICENSE,Apache-2.0
github.com/uptrace/opentelemetry-go-extra/otelutil,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/uptrace/opentelemetry-go-extra/otelutil/LICENSE,BSD-2-Clause
github.com/uptrace/opentelemetry-go-extra/otelzap,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/github.com/uptrace/opentelemetry-go-extra/otelzap/LICENSE,BSD-2-Clause
github.com/valyala/fastrand,https://github.com/valyala/fastrand/blob/v1.1.0/LICENSE,MIT
github.com/valyala/histogram,https://github.com/valyala/histogram/blob/v1.2.0/LICENSE,MIT
github.com/x448/float16,https://github.com/x448/float16/blob/v0.8.4/LICENSE,MIT
github.com/yosida95/uritemplate/v3,https://github.com/yosida95/uritemplate/blob/v3.0.2/LICENSE,BSD-3-Clause
gitlab-master.nvidia.com/ncp/vmaas/services/pkg/nv-config,Unknown,Apache-2.0
gitlab-master.nvidia.com/ncp/vmaas/services/pkg/nv-config/internal/providers,Unknown,Apache-2.0
gitlab-master.nvidia.com/ncp/vmaas/services/pkg/nv-config/internal/watcher,Unknown,Apache-2.0
go.opentelemetry.io/auto/sdk,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/auto/sdk/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.70.0/bridges/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/bridges/prometheus,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/bridges/prometheus/v0.70.0/bridges/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.70.0/exporters/autoexport/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/exporters/autoexport,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/exporters/autoexport/v0.70.0/exporters/autoexport/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.70.0/instrumentation/net/http/otelhttp/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.70.0/instrumentation/net/http/otelhttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/runtime,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/runtime/v0.70.0/instrumentation/runtime/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/instrumentation/runtime,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/runtime/v0.70.0/instrumentation/runtime/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/autoprop,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/autoprop/v0.70.0/propagators/autoprop/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/autoprop,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/autoprop/v0.70.0/propagators/autoprop/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/aws/xray,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/aws/v1.45.0/propagators/aws/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/aws/xray,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/aws/v1.45.0/propagators/aws/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/b3,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/b3/v1.45.0/propagators/b3/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/b3,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/b3/v1.45.0/propagators/b3/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/jaeger,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/jaeger/v1.45.0/propagators/jaeger/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/jaeger,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/jaeger/v1.45.0/propagators/jaeger/LICENSE,BSD-3-Clause
go.opentelemetry.io/contrib/propagators/ot,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/ot/v1.45.0/propagators/ot/LICENSE,Apache-2.0
go.opentelemetry.io/contrib/propagators/ot,https://github.com/open-telemetry/opentelemetry-go-contrib/blob/propagators/ot/v1.45.0/propagators/ot/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/LICENSE,Apache-2.0
go.opentelemetry.io/otel,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.21.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploggrpc,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploggrpc/v0.21.0/exporters/otlp/otlplog/otlploggrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.21.0/exporters/otlp/otlplog/otlploghttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlplog/otlploghttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlplog/otlploghttp/v0.21.0/exporters/otlp/otlplog/otlploghttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetricgrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.45.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlpmetric/otlpmetrichttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlpmetric/otlpmetrichttp/v1.45.0/exporters/otlp/otlpmetric/otlpmetrichttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.45.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/otlp/otlptrace/otlptracehttp/v1.45.0/exporters/otlp/otlptrace/otlptracehttp/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/prometheus/LICENSE,Apache-2.0
go.opentelemetry.io/otel/exporters/prometheus,https://github.com/NVIDIA/dsx-exchange/blob/HEAD/auth-callout/vendor/go.opentelemetry.io/otel/exporters/prometheus/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/exporters/stdout/stdoutlog,https://github.com/open-telemetry/opentelemetry-go/blob/exporters/stdout/stdoutlog/v0.21.0/exporters/stdout/stdoutlog/LICENSE,Apache-2.0
